relation_type,mean_utility,sd_utility,edge_count,decile_0,decile_1,decile_2,decile_3,decile_4,decile_5,decile_6,decile_7,decile_8,decile_9,filename
306,-0.0005101458028808242,0.0033229173770925064,22134600,-0.003881087534172069,-0.003105014026384724,-0.002625793073494691,-0.002185905960500493,-0.0017252232040600652,-0.001196593409245074,-0.0005312528782443912,0.0004258877954023967,0.002194766828981986,0.007528739081903136,collapsed_2021_len20_window5_walks100_dim32_dine_utilities_dim27_edge_covariates.csv
307,0.001193074807246846,0.0036017513316752695,1887862,-0.0031130165660389355,-0.002106152728041537,-0.00143274042218074,-0.0007873010839653871,-0.00009693205522608817,0.0006916672132100787,0.0016639987643636755,0.0029745923109042952,0.004960292863731224,0.009176196349990158,collapsed_2021_len20_window5_walks100_dim32_dine_utilities_dim27_edge_covariates.csv
308,-0.00035764808400595016,0.003468863661613157,5384124,-0.0038433860409329995,-0.0031114363985810484,-0.002640278415054419,-0.002194551117961519,-0.0017109537110746422,-0.0011340655056822837,-0.00037855564181429267,0.0007383457654905638,0.002734472407709395,0.007963846995459002,collapsed_2021_len20_window5_walks100_dim32_dine_utilities_dim27_edge_covariates.csv
309,-0.0006577074331224823,0.003079178838615468,89986064,-0.0037773536024036246,-0.003030441478660647,-0.0025718703214783318,-0.002155853302535139,-0.0017277696602777369,-0.0012468049737542777,-0.0006575699295639934,0.00016030609709103246,0.0016310673304095458,0.0067992111202758,collapsed_2021_len20_window5_walks100_dim32_dine_utilities_dim27_edge_covariates.csv
310,-0.0006707755431747174,0.0030574616903246607,81176392,-0.0037782543711006467,-0.0030486993910417777,-0.0025962405059724593,-0.0021832017051802042,-0.0017549869636528585,-0.0012690768566073023,-0.0006660610848917518,0.0001827522059134871,0.001709089789313435,0.006696919949546687,collapsed_2021_len20_window5_walks100_dim32_dine_utilities_dim27_edge_covariates.csv
311,-0.0006707755431747174,0.0030574616903246607,81176392,-0.0037782543711006467,-0.0030486993910417777,-0.0025962405059724593,-0.0021832017051802042,-0.0017549869636528585,-0.0012690768566073023,-0.0006660610848917518,0.0001827522059134871,0.001709089789313435,0.006696919949546687,collapsed_2021_len20_window5_walks100_dim32_dine_utilities_dim27_edge_covariates.csv
312,-0.0009994799416142021,0.0030318696041839936,6518868,-0.00405057827011849,-0.003333403433885363,-0.002895091002199864,-0.002494968480238668,-0.002077742365251489,-0.0015998437649742325,-0.0009972678677862784,-0.000141359558019109,0.001357444421858052,0.006237968350798886,collapsed_2021_len20_window5_walks100_dim32_dine_utilities_dim27_edge_covariates.csv
313,-0.000666679892575701,0.002990439004897455,1850866,-0.003830621298736258,-0.0030818031572352475,-0.0026174728923229087,-0.002188628614812128,-0.0017360480274560654,-0.0012148035792441034,-0.0005610006112693943,0.00035045299918448706,0.0018763170622096159,0.006336567877142149,collapsed_2021_len20_window5_walks100_dim32_dine_utilities_dim27_edge_covariates.csv
314,-0.0010878258925584821,0.0026324753122068936,13709762,-0.0038426075268640004,-0.00314823940620663,-0.0027275107359486686,-0.002349440210814823,-0.0019622704766161215,-0.0015289115896898323,-0.0010011740206690566,-0.00028455972782062607,0.0009079262844907243,0.005058495191540817,collapsed_2021_len20_window5_walks100_dim32_dine_utilities_dim27_edge_covariates.csv
315,-0.0010878258925584821,0.0026324753122068936,13709762,-0.0038426075268640004,-0.00314823940620663,-0.0027275107359486686,-0.002349440210814823,-0.0019622704766161215,-0.0015289115896898323,-0.0010011740206690566,-0.00028455972782062607,0.0009079262844907243,0.005058495191540817,collapsed_2021_len20_window5_walks100_dim32_dine_utilities_dim27_edge_covariates.csv
316,-0.0010102931054452495,0.002738032770974667,30476688,-0.0038193325921365637,-0.0031276936120692824,-0.0027073479511618404,-0.002328154668702853,-0.0019386035510538945,-0.0015008622432647215,-0.0009641211803966639,-0.00022643471092132815,0.001040841202328175,0.0054687653777347025,collapsed_2021_len20_window5_walks100_dim32_dine_utilities_dim27_edge_covariates.csv
317,-0.00028510296778852827,0.002813064959092818,3197700,-0.0034165567171343544,-0.0026324785389900294,-0.0021461850421804307,-0.00169825304665579,-0.001236938512571483,-0.0007191276721497007,-0.00008804384880770996,0.0007595895206202959,0.0021292887409308328,0.006197595949225821,collapsed_2021_len20_window5_walks100_dim32_dine_utilities_dim27_edge_covariates.csv
318,-0.00028510296778852827,0.002813064959092818,3197700,-0.0034165567171343544,-0.0026324785389900294,-0.0021461850421804307,-0.00169825304665579,-0.001236938512571483,-0.0007191276721497007,-0.00008804384880770996,0.0007595895206202959,0.0021292887409308328,0.006197595949225821,collapsed_2021_len20_window5_walks100_dim32_dine_utilities_dim27_edge_covariates.csv
319,-0.0003138783046155938,0.0023454874743762044,1794242,-0.003178538556433146,-0.0023890333342993465,-0.001907569704700247,-0.0014725740615008265,-0.0010322375295872591,-0.0005511580280822052,8.406303151093008e-6,0.0007262935016142536,0.001805927838152973,0.004851454170786384,collapsed_2021_len20_window5_walks100_dim32_dine_utilities_dim27_edge_covariates.csv
320,-0.0012688596178343024,0.002246677719568173,85032354,-0.0037280914431353216,-0.003063072776458508,-0.0026648898391058305,-0.0023119786982498166,-0.0019575370736751095,-0.0015701361054443125,-0.0011121312371006164,-0.0005121589239370514,0.0004328533734823284,0.0037985435865046943,collapsed_2021_len20_window5_walks100_dim32_dine_utilities_dim27_edge_covariates.csv
321,-0.00131838035959352,0.002227439686169153,33060900,-0.00378728782073265,-0.003123416950277533,-0.0027261054060759107,-0.002372348498568725,-0.0020150572087243384,-0.0016217739407831553,-0.001153598030344497,-0.0005350708366475687,0.0004438029223006157,0.003707045173016583,collapsed_2021_len20_window5_walks100_dim32_dine_utilities_dim27_edge_covariates.csv
322,-0.00096415079160789,0.0027859977953850067,57424792,-0.0037917883184318303,-0.0030887090049641877,-0.0026622473254463365,-0.002279502917337745,-0.0018896292974585967,-0.0014562876384320827,-0.0009309753089612998,-0.00021559638662516304,0.0010143286475953715,0.005658892369994951,collapsed_2021_len20_window5_walks100_dim32_dine_utilities_dim27_edge_covariates.csv
401,0.00032946474856273216,0.004045267499120126,39775672,-0.0038866215597258688,-0.0030565685974899494,-0.002502819532345093,-0.001959128653473951,-0.0013510340851460825,-0.0006032480340841252,0.0004240671804182728,0.0020218279467725335,0.004584590631789625,0.009623571996537149,collapsed_2021_len20_window5_walks100_dim32_dine_utilities_dim27_edge_covariates.csv
402,0.01149261830506941,0.007417825458074963,28330720,-0.00288449471445344,0.0008248875879977768,0.00630469891866282,0.01064996648728641,0.013203044831731438,0.014919704584573156,0.01612641596002576,0.01712745292494276,0.018069188850404247,0.02058530834908968,collapsed_2021_len20_window5_walks100_dim32_dine_utilities_dim27_edge_covariates.csv
101,-0.0002537947488671874,0.003476502429387488,482684750,-0.0036456698786028444,-0.002883859864331475,-0.002417752427287112,-0.0019837391579964206,-0.0015305075012975286,-0.0010130423177490164,-0.00035909838042936354,0.0005936130614345974,0.002357436149318881,0.008344672045758091,collapsed_2021_len20_window5_walks100_dim32_dine_utilities_dim3_edge_covariates.csv
102,-0.00017444701769801847,0.003511824050795634,659947296,-0.003586176790114726,-0.0028325216256349962,-0.00236846334347196,-0.0019335685555929875,-0.0014774689645999782,-0.0009547347452355399,-0.00029016053891741235,0.0006823869375672922,0.0024859037650780415,0.008530333040150448,collapsed_2021_len20_window5_walks100_dim32_dine_utilities_dim3_edge_covariates.csv
201,-0.0002468638868617816,0.0034069525193180287,905098356,-0.003545155321519569,-0.002790815493204285,-0.00232838353862595,-0.0019044495419904951,-0.0014670676492229515,-0.0009728848572930021,-0.00035802443249307393,0.0005233372197093875,0.002167672399341655,0.008207131892389521,collapsed_2021_len20_window5_walks100_dim32_dine_utilities_dim3_edge_covariates.csv
501,-0.00046355780942521237,0.0034325338424849748,54701354,-0.0038282959189081924,-0.0031107988313453802,-0.0026687293675477365,-0.002225106376800754,-0.0017426838232449907,-0.0011929267739717905,-0.0004898997782537156,0.0005635487120987574,0.002316666196646726,0.007742639760935346,collapsed_2021_len20_window5_walks100_dim32_dine_utilities_dim3_edge_covariates.csv
502,-0.00040302282365898006,0.0034009864276141628,1665498,-0.003448704149605823,-0.002844217679902927,-0.0024555381440785947,-0.002089885183726107,-0.0017038374168433595,-0.001256866482992638,-0.0006823222613003183,0.0001972720675653341,0.0020797823260162497,0.008173880711864173,collapsed_2021_len20_window5_walks100_dim32_dine_utilities_dim3_edge_covariates.csv
503,-0.000485072594459271,0.00394107973871462,57800008,-0.004029563547102261,-0.0033037814547121663,-0.0028806446454926454,-0.002465697466391039,-0.0020188050938830483,-0.0014985231609404206,-0.0008108178799987508,0.0002799833347720257,0.002445969589855993,0.00943114773043698,collapsed_2021_len20_window5_walks100_dim32_dine_utilities_dim3_edge_covariates.csv
504,-0.0007723032402523178,0.003335245247468978,32951692,-0.003746438482942294,-0.00303528807804993,-0.002599662883257347,-0.0022134252275610258,-0.0018281577855254463,-0.001408993304779168,-0.0009105120978930204,-0.00024061242564394557,0.0009149324869021169,0.007345112687413159,collapsed_2021_len20_window5_walks100_dim32_dine_utilities_dim3_edge_covariates.csv
505,-0.0008921052891342155,0.0025587794628693893,97366722,-0.0038963102516551863,-0.0031239281442406817,-0.002578646465045024,-0.0021091522520221683,-0.0016563430231567172,-0.0011697383682880591,-0.0005957625433408481,0.00015197853523412976,0.0012991587300987012,0.0047576867973883755,collapsed_2021_len20_window5_walks100_dim32_dine_utilities_dim3_edge_covariates.csv
506,-0.0013649204534367822,0.0026809698867865505,54626442,-0.0038129451155745533,-0.003248062993745796,-0.0028710503983825964,-0.0025257280924032345,-0.0021740633830655736,-0.0017912867123621205,-0.0013465093537618177,-0.0007882682281450867,0.00005599688666525378,0.004852708011997673,collapsed_2021_len20_window5_walks100_dim32_dine_utilities_dim3_edge_covariates.csv
301,-0.0002624838878638343,0.003457226074914308,38488774,-0.003665289016283007,-0.0028960434715423968,-0.0024233845837163255,-0.001984962674082164,-0.0015265886448746172,-0.0010022762110300644,-0.0003422659860871937,0.000610676567173459,0.0023575585887641915,0.008247725084619401,collapsed_2021_len20_window5_walks100_dim32_dine_utilities_dim3_edge_covariates.csv
302,-0.0001497487736323817,0.003581302324001146,8397480,-0.003691737947551918,-0.002900896540312486,-0.0024136261110033275,-0.0019601679476579973,-0.0014818536017372702,-0.0009322624906750055,-0.00023549754388945665,0.0007748028465383348,0.002651784071482419,0.00869191991763066,collapsed_2021_len20_window5_walks100_dim32_dine_utilities_dim3_edge_covariates.csv
303,-0.00028786223582372036,0.003431563367853992,26425602,-0.003664824579332869,-0.0028990915416208184,-0.002429775591863878,-0.0019922410973999406,-0.001534655765679037,-0.001013396160419614,-0.0003605113942311616,0.0005768184314253908,0.002291215400521733,0.008147823074347837,collapsed_2021_len20_window5_walks100_dim32_dine_utilities_dim3_edge_covariates.csv
304,-0.0002624838878638343,0.003457226074914308,38488774,-0.003665289016283007,-0.0028960434715423968,-0.0024233845837163255,-0.001984962674082164,-0.0015265886448746172,-0.0010022762110300644,-0.0003422659860871937,0.000610676567173459,0.0023575585887641915,0.008247725084619401,collapsed_2021_len20_window5_walks100_dim32_dine_utilities_dim3_edge_covariates.csv
305,-0.00028786223582372036,0.003431563367853992,26425602,-0.003664824579332869,-0.0028990915416208184,-0.002429775591863878,-0.0019922410973999406,-0.001534655765679037,-0.001013396160419614,-0.0003605113942311616,0.0005768184314253908,0.002291215400521733,0.008147823074347837,collapsed_2021_len20_window5_walks100_dim32_dine_utilities_dim3_edge_covariates.csv
306,-0.00035675057136190264,0.0033789366995598397,22134600,-0.0037046756768078703,-0.002919784705691769,-0.0024461130882338193,-0.0020122941369473592,-0.001563720728476091,-0.0010567070423069965,-0.00042458667837911755,0.00047757396341220317,0.002139742504686336,0.007943041378483631,collapsed_2021_len20_window5_walks100_dim32_dine_utilities_dim3_edge_covariates.csv
307,-0.00015641191163505593,0.003238528449353642,1887862,-0.0034486227937107314,-0.0026744104176885373,-0.002194025874255685,-0.0017538646230264635,-0.0012954844985799947,-0.0007785685767511911,-0.00014003321562548399,0.0007568343138042856,0.0023043876848469046,0.007659517853145528,collapsed_2021_len20_window5_walks100_dim32_dine_utilities_dim3_edge_covariates.csv
308,0.00002203505499245083,0.003667088538976494,5384124,-0.00359203755825437,-0.0028099188741130474,-0.002318997801844062,-0.001857070549945129,-0.0013702263779860732,-0.0008060330128119651,-0.00008699377646003778,0.0009684829186099522,0.002998290257400958,0.009094775286843179,collapsed_2021_len20_window5_walks100_dim32_dine_utilities_dim3_edge_covariates.csv
309,-0.00043795063194479987,0.003138125709784542,89986064,-0.0035809726952046746,-0.0028104618440355,-0.0023542985021150088,-0.0019419014026680155,-0.001519753972598943,-0.001048117829193962,-0.00047133197149906237,0.00033404593635706046,0.0018014017964428897,0.007211879521667974,collapsed_2021_len20_window5_walks100_dim32_dine_utilities_dim3_edge_covariates.csv
310,-0.0003003885734441807,0.0032932839693838247,81176392,-0.003553759022287888,-0.0027963535632390736,-0.0023366526326403995,-0.0019143316769572947,-0.0014765565572179354,-0.0009811946256376627,-0.0003663271417387817,0.000506733257072719,0.0021194836557389416,0.007795068808305958,collapsed_2021_len20_window5_walks100_dim32_dine_utilities_dim3_edge_covariates.csv
311,-0.0003003885734441807,0.0032932839693838247,81176392,-0.003553759022287888,-0.0027963535632390736,-0.0023366526326403995,-0.0019143316769572947,-0.0014765565572179354,-0.0009811946256376627,-0.0003663271417387817,0.000506733257072719,0.0021194836557389416,0.007795068808305958,collapsed_2021_len20_window5_walks100_dim32_dine_utilities_dim3_edge_covariates.csv
312,-0.0001601738915204798,0.0036774878545542504,6518868,-0.003783494738629039,-0.0029955518498750553,-0.002505193532917188,-0.002043519522187766,-0.0015532003994643275,-0.0009850827762041174,-0.00025814558522010755,0.0008051714492050944,0.0027979542263797228,0.00891928046959793,collapsed_2021_len20_window5_walks100_dim32_dine_utilities_dim3_edge_covariates.csv
313,-0.00010439713385208252,0.003563730086673987,1850866,-0.0036133795945505823,-0.00284150525680944,-0.0023630204519082976,-0.0019162421705217981,-0.00144121802001919,-0.0008914645663898765,-0.00019159260273837622,0.0008214734522607209,0.002704709468173468,0.008688030675269787,collapsed_2021_len20_window5_walks100_dim32_dine_utilities_dim3_edge_covariates.csv
314,-0.00018671821636780962,0.0034415495763917355,13709762,-0.003566919630646918,-0.0028040793776452125,-0.0023360476153312074,-0.0019026045235218136,-0.0014490717026937004,-0.0009311661444746283,-0.0002793690728856831,0.0006615226513762499,0.0024136015054761852,0.008326920383176001,collapsed_2021_len20_window5_walks100_dim32_dine_utilities_dim3_edge_covariates.csv
315,-0.00018671821636780962,0.0034415495763917355,13709762,-0.003566919630646918,-0.0028040793776452125,-0.0023360476153312074,-0.0019026045235218136,-0.0014490717026937004,-0.0009311661444746283,-0.0002793690728856831,0.0006615226513762499,0.0024136015054761852,0.008326920383176001,collapsed_2021_len20_window5_walks100_dim32_dine_utilities_dim3_edge_covariates.csv
316,-0.00020277722751384296,0.0034133195106215313,30476688,-0.0035388315757360657,-0.002780993884504099,-0.0023177799961730315,-0.0018913959908260865,-0.0014483048052845399,-0.0009427831236708466,-0.0003099603924957028,0.0006008123756876365,0.002332019592709215,0.008269432692724722,collapsed_2021_len20_window5_walks100_dim32_dine_utilities_dim3_edge_covariates.csv
317,-0.00007862592387112122,0.00336046021664359,3197700,-0.003410914064742597,-0.0026476307141118077,-0.002179009494163421,-0.0017485748379418708,-0.0012998355663023581,-0.0007856082653594294,-0.00014246337906477567,0.0007776605881239268,0.0024595451564638658,0.008190492147894607,collapsed_2021_len20_window5_walks100_dim32_dine_utilities_dim3_edge_covariates.csv
318,-0.00007862592387112122,0.00336046021664359,3197700,-0.003410914064742597,-0.0026476307141118077,-0.002179009494163421,-0.0017485748379418708,-0.0012998355663023581,-0.0007856082653594294,-0.00014246337906477567,0.0007776605881239268,0.0024595451564638658,0.008190492147894607,collapsed_2021_len20_window5_walks100_dim32_dine_utilities_dim3_edge_covariates.csv
319,-0.0001725485287578058,0.0030877196401407664,1794242,-0.003260413959015613,-0.00250876733412686,-0.0020616436608287695,-0.0016563920453385324,-0.001241060793828661,-0.0007759050478824204,-0.00020242223839069532,0.0005961341243049033,0.002035736580329164,0.007349036511560655,collapsed_2021_len20_window5_walks100_dim32_dine_utilities_dim3_edge_covariates.csv
320,-0.0003080278422578299,0.003162379633297441,85032354,-0.003431370113832088,-0.0026850501575699185,-0.0022396881222925893,-0.0018353978660803688,-0.0014196149534305902,-0.0009528445462928254,-0.00037860315216067846,0.00043233515571966037,0.0019527124174847485,0.007477239709166024,collapsed_2021_len20_window5_walks100_dim32_dine_utilities_dim3_edge_covariates.csv
321,-0.00015559096459426367,0.0033841296311455894,33060900,-0.0034664464482454323,-0.0027168612183626865,-0.002258234084730803,-0.001835372767359025,-0.0013947527644278558,-0.0008934399956028755,-0.0002648659263396361,0.0006441722624147019,0.0023886775332197575,0.008241206601759693,collapsed_2021_len20_window5_walks100_dim32_dine_utilities_dim3_edge_covariates.csv
322,-0.00033339814851788424,0.0032645346524697106,57424792,-0.0035439396065327336,-0.002790308252964152,-0.002336610863319346,-0.0019220681458839213,-0.0014943523915077331,-0.0010116417662467915,-0.00041306717890326626,0.000436678315936772,0.0020240515830846815,0.007717269546619197,collapsed_2021_len20_window5_walks100_dim32_dine_utilities_dim3_edge_covariates.csv
401,-0.00012655592370880046,0.00415238524793532,39775672,-0.00413333418157626,-0.0030724931330104567,-0.0025770597754658604,-0.0021191717436175486,-0.0016486749104388653,-0.0011012794740387676,-0.0003954975573581729,0.0006492132580881753,0.002768796952706841,0.010363930664868994,collapsed_2021_len20_window5_walks100_dim32_dine_utilities_dim3_edge_covariates.csv
402,0.0014669339501200182,0.0049619888640080115,28330720,-0.00465916295183598,-0.004147809801093624,-0.003328339888171278,-0.0015035920836024683,0.00025287118655503374,0.0017484977313331398,0.0031469652186868076,0.004845478877660479,0.007550103245552689,0.010764318206672912,collapsed_2021_len20_window5_walks100_dim32_dine_utilities_dim3_edge_covariates.csv
101,0.00014192205991872428,0.004713175908214025,483879012,-0.005186453373954719,-0.004212475548365847,-0.003479389010226976,-0.0027254224916824195,-0.0018610726144426544,-0.0007739499295832488,0.0007195293304576446,0.002869737644102364,0.005817409661214842,0.010251306047284676,collapsed_2022_len20_window2_walks100_dim32_dine_utilities_dim12_edge_covariates.csv
102,0.0003808045015406531,0.0047803234514489056,664369446,-0.005094315289869369,-0.004095269458673541,-0.003337652237952049,-0.002556187009278465,-0.0016563698410887843,-0.000516382960626738,0.001059520211666077,0.0033016967648817255,0.006231300745265005,0.010471703442908471,collapsed_2022_len20_window2_walks100_dim32_dine_utilities_dim12_edge_covariates.csv
201,0.0003310743677819498,0.0047555852098068235,933994936,-0.005178766982489254,-0.004140724185963443,-0.0033549744729491583,-0.0025466383919041462,-0.0016250330748924628,-0.00048772021877442704,0.0010273899839337596,0.003145434944447278,0.006031540962965796,0.010440234651650292,collapsed_2022_len20_window2_walks100_dim32_dine_utilities_dim12_edge_covariates.csv
501,0.00016154806728762935,0.005203143947354515,53723772,-0.005686185330432046,-0.0046812071019751295,-0.0039006430682671455,-0.0030863104819264567,-0.0021464776049590446,-0.0009155587268710229,0.0008700971630138456,0.0034298266559529395,0.006633099749686605,0.011098831588785643,collapsed_2022_len20_window2_walks100_dim32_dine_utilities_dim12_edge_covariates.csv
502,0.0010002706615299612,0.004930238463995819,1712320,-0.004592813653932874,-0.003484571356915719,-0.0026780791146678133,-0.0018818145301583412,-0.0010049827143070627,0.0000326019422420589,0.0013905822106970373,0.003492692008586874,0.00692959050263805,0.011799356612751515,collapsed_2022_len20_window2_walks100_dim32_dine_utilities_dim12_edge_covariates.csv
503,-0.00027764374836961936,0.005146822143856355,58765884,-0.005893863041288335,-0.004898120825628355,-0.004181561776524134,-0.003450178890277935,-0.002602081323717074,-0.0015073658646882638,0.00011123127785087233,0.0027259538659632197,0.006154667588984991,0.010764876478501568,collapsed_2022_len20_window2_walks100_dim32_dine_utilities_dim12_edge_covariates.csv
504,0.0013999122150126417,0.004562012176254884,31873792,-0.004334528671505328,-0.003132273030591008,-0.002184351786854693,-0.0012356514209758494,-0.0002133759327165692,0.0009516299155023073,0.0023716014226871037,0.004215133186407253,0.006712317801909591,0.010848608125976931,collapsed_2022_len20_window2_walks100_dim32_dine_utilities_dim12_edge_covariates.csv
505,0.0006446542022116842,0.004170643416694207,97078824,-0.004692388143499706,-0.003524069243115693,-0.002560511524723574,-0.0016125112884469214,-0.0006467746242188508,0.0003853716474166431,0.0015618088402561039,0.0030138111430270853,0.0050618269991757996,0.009459974177090175,collapsed_2022_len20_window2_walks100_dim32_dine_utilities_dim12_edge_covariates.csv
506,0.0012629955656264784,0.0049559026058115345,57943384,-0.005053067804657263,-0.0038042660602912877,-0.00274051804713531,-0.0016470638797857842,-0.00046356905372898794,0.0008934183110344877,0.00251353082746459,0.004517269469519744,0.00715372270135812,0.011260494462452525,collapsed_2022_len20_window2_walks100_dim32_dine_utilities_dim12_edge_covariates.csv
301,0.00005957939756072479,0.004697303947417397,38529912,-0.005269042307000969,-0.004273657536688937,-0.0035210759479904217,-0.0027494066539506634,-0.0018736753703098277,-0.000798602840025257,0.0006245439111304947,0.002637910687765624,0.005549995222394191,0.010268793602256271,collapsed_2022_len20_window2_walks100_dim32_dine_utilities_dim12_edge_covariates.csv
302,0.00009919030400563793,0.0047669527020513525,8267662,-0.005353488686199526,-0.0043305319429281855,-0.0035557613105069966,-0.0027589345267991366,-0.001857507805186507,-0.0007504864198885339,0.0007176171938240485,0.0027838060923181594,0.005712741920807582,0.010384409987129715,collapsed_2022_len20_window2_walks100_dim32_dine_utilities_dim12_edge_covariates.csv
303,-0.00018803580797027014,0.004484498027314935,26397932,-0.005192479022824469,-0.004251087370459482,-0.003546875996163315,-0.002833004149068591,-0.0020309811182874318,-0.0010513062089595945,0.00024386561988758463,0.002104105998563469,0.004944176010170168,0.009733216392082928,collapsed_2022_len20_window2_walks100_dim32_dine_utilities_dim12_edge_covariates.csv
304,0.00005957939756072479,0.004697303947417397,38529912,-0.005269042307000969,-0.004273657536688937,-0.0035210759479904217,-0.0027494066539506634,-0.0018736753703098277,-0.000798602840025257,0.0006245439111304947,0.002637910687765624,0.005549995222394191,0.010268793602256271,collapsed_2022_len20_window2_walks100_dim32_dine_utilities_dim12_edge_covariates.csv
305,-0.00018803580797027014,0.004484498027314935,26397932,-0.005192479022824469,-0.004251087370459482,-0.003546875996163315,-0.002833004149068591,-0.0020309811182874318,-0.0010513062089595945,0.00024386561988758463,0.002104105998563469,0.004944176010170168,0.009733216392082928,collapsed_2022_len20_window2_walks100_dim32_dine_utilities_dim12_edge_covariates.csv
306,-0.00012038950613634574,0.004596944237811095,22203938,-0.005307454569074709,-0.00431539430778615,-0.0035823745862667428,-0.002834883922630335,-0.0019921177303204272,-0.0009638941078333216,0.0003855571259475093,0.0022843433055618314,0.005123718987116735,0.009998586360372822,collapsed_2022_len20_window2_walks100_dim32_dine_utilities_dim12_edge_covariates.csv
307,0.001311717382452379,0.004919159316837723,1935152,-0.004742668717565173,-0.003525396056987081,-0.0025892714226568602,-0.0016365263258527366,-0.0005749034644751617,0.0007078001800460919,0.002348416861780894,0.004494834684926544,0.0072411623150934815,0.01139352825666987,collapsed_2022_len20_window2_walks100_dim32_dine_utilities_dim12_edge_covariates.csv
308,0.00045433675688001586,0.004812412649181194,5228620,-0.005091927304673822,-0.004076737420152843,-0.0032790387776597983,-0.0024525319486277054,-0.0015107173975046986,-0.00035292884966960417,0.0011615282845905542,0.0032473919248207,0.006151340458169304,0.010746939007516563,collapsed_2022_len20_window2_walks100_dim32_dine_utilities_dim12_edge_covariates.csv
309,-0.00036934647975785356,0.004320588593145883,90978468,-0.005180621201245559,-0.004249964106052874,-0.0035616114749481313,-0.002867335112419778,-0.002093501767363595,-0.001163832685646454,0.000038314389610677345,0.0017218641201900773,0.004333882396592174,0.009329336168430716,collapsed_2022_len20_window2_walks100_dim32_dine_utilities_dim12_edge_covariates.csv
310,-0.00018059141857132253,0.004433638558056003,81280132,-0.005141249136749437,-0.004201451477096251,-0.0034945564927516305,-0.002776403768608328,-0.0019704676116742326,-0.0009949384517169105,0.00027210182149142026,0.0020524399418094547,0.00477194024865376,0.009676666907564467,collapsed_2022_len20_window2_walks100_dim32_dine_utilities_dim12_edge_covariates.csv
311,-0.00018059141857132253,0.004433638558056003,81280132,-0.005141249136749437,-0.004201451477096251,-0.0034945564927516305,-0.002776403768608328,-0.0019704676116742326,-0.0009949384517169105,0.0002721018214914203,0.0020524399418094547,0.00477194024865376,0.009676666907564467,collapsed_2022_len20_window2_walks100_dim32_dine_utilities_dim12_edge_covariates.csv
312,-0.00010133232996841752,0.0047666415423292295,6506146,-0.00545444086425197,-0.0044814071154469235,-0.003740246499900222,-0.0029707739702919786,-0.0020918794735767577,-0.0010038213722583966,0.0004549486079217925,0.0025231350137903275,0.005480702062979955,0.010270392586976044,collapsed_2022_len20_window2_walks100_dim32_dine_utilities_dim12_edge_covariates.csv
313,0.00025254743345968567,0.004842133733603716,1862250,-0.005354118102471647,-0.00431178442704288,-0.0035101469402695385,-0.0026749827338691675,-0.0017209242064141564,-0.0005483007209434876,0.0009904781571288175,0.00310637633737804,0.005978887757651042,0.010569846687682856,collapsed_2022_len20_window2_walks100_dim32_dine_utilities_dim12_edge_covariates.csv
314,-0.00027176134371236714,0.004395013886569677,13615252,-0.005175148719925574,-0.004247200552184557,-0.0035526435238175534,-0.0028477114506809845,-0.00205830362188741,-0.0011016216634624246,0.0001531369304344263,0.0019405500661035522,0.004676110881481953,0.009495195816896427,collapsed_2022_len20_window2_walks100_dim32_dine_utilities_dim12_edge_covariates.csv
315,-0.00027176134371236714,0.004395013886569677,13615252,-0.005175148719925574,-0.004247200552184557,-0.0035526435238175534,-0.0028477114506809845,-0.00205830362188741,-0.0011016216634624246,0.0001531369304344263,0.0019405500661035522,0.004676110881481953,0.009495195816896427,collapsed_2022_len20_window2_walks100_dim32_dine_utilities_dim12_edge_covariates.csv
316,-0.0002781262664169237,0.004365103950298557,30158170,-0.005152128093350705,-0.004227118515453213,-0.00353250822701301,-0.0028279983674149856,-0.0020394503628657686,-0.0010864847749731128,0.00015365703052932546,0.0019030987001243881,0.004583417612157979,0.00944424341084811,collapsed_2022_len20_window2_walks100_dim32_dine_utilities_dim12_edge_covariates.csv
317,0.00037271132172125274,0.004541068665798136,3222718,-0.004892269918559246,-0.003856060199900378,-0.0030819725492526296,-0.002301658763421491,-0.0014313711340878854,-0.00038758110495726094,0.0009680529496267205,0.002860698300951901,0.005635336115863598,0.010213819383044232,collapsed_2022_len20_window2_walks100_dim32_dine_utilities_dim12_edge_covariates.csv
318,0.00037271132172125274,0.004541068665798136,3222718,-0.004892269918559246,-0.003856060199900378,-0.0030819725492526296,-0.002301658763421491,-0.0014313711340878854,-0.00038758110495726094,0.0009680529496267205,0.002860698300951901,0.005635336115863598,0.010213819383044232,collapsed_2022_len20_window2_walks100_dim32_dine_utilities_dim12_edge_covariates.csv
319,0.00014955362457601205,0.004187677403291344,1810660,-0.004739003893462465,-0.0037151608569805806,-0.0029721027224796194,-0.002236134962954593,-0.0014362242376648666,-0.000497248809355442,0.0006768122721512547,0.002282923103352349,0.00473715539792314,0.009394333247199585,collapsed_2022_len20_window2_walks100_dim32_dine_utilities_dim12_edge_covariates.csv
320,-0.0006547784897805048,0.004023122591331807,86703828,-0.005110747297953713,-0.00422925875492449,-0.003584382305252465,-0.002940585770824673,-0.0022298066999283874,-0.001385054299501528,-0.0003056509486658116,0.0011997210864131164,0.0035694210777747937,0.008468554293904385,collapsed_2022_len20_window2_walks100_dim32_dine_utilities_dim12_edge_covariates.csv
