municipality,id,n,mean_age,mean_gross_income_percentile,prop_female,prop_both_parents_abroad,prop_one_parent_abroad,prop_vocational_edu,prop_higher_vocational_edu,prop_bachelor_edu,prop_master_doctorate_edu,n_female,n_both_parents_abroad,n_one_parent_abroad,n_vocational_edu,n_higher_vocational_edu,n_bachelor_edu,n_master_doctorate_edu
Rijswijk,144,55125,46.31961904761905,53.58216334717104,0.5185850340136055,0.2833560090702948,0.09351473922902494,0.11796825396825397,0.2797097505668934,0.17336961451247165,0.12569614512471655,28587,15620,5155,6503,15419,9557,6929
Roerdalen,168,20555,51.150377037217226,48.85900646438763,0.4981269764047677,0.09287278034541474,0.08367793724154707,0.15937728046703964,0.3692045730965702,0.15991243006567746,0.06066650450012163,10239,1909,1720,3276,7589,3287,1247
Roermond,294,58633,47.47318063206727,48.83938127090301,0.5049545477802603,0.21087101120529395,0.09029045077004418,0.1479712789725922,0.323981375675814,0.16275817372469428,0.08029607899988062,29607,12364,5294,8676,18996,9543,4708
Roosendaal,59,77058,47.38207583897843,49.282001059611154,0.5020114718783254,0.19537231695605908,0.06937631394533987,0.15208025123932623,0.34444184899685953,0.1604505697007449,0.06082431415297568,38684,15055,5346,11719,26542,12364,4687
Rotterdam,88,650211,43.03956407996789,48.67027323867148,0.5058388738424912,0.43891752062022943,0.08990619967979625,0.13044688570325633,0.2957255414011759,0.14644169354255773,0.11825853453725022,328902,285389,58458,84818,192284,95218,76893
Rozendaal,83,1725,48.61159420289855,60.094464944649445,0.5084057971014493,0.06376811594202898,0.09159420289855072,0.09623188405797102,0.2,0.21681159420289856,0.22666666666666666,877,110,158,166,345,374,391
Rucphen,344,22925,49.17679389312977,48.24222362337117,0.4948745910577972,0.062071973827699016,0.04270447110141767,0.17910577971646674,0.377928026172301,0.11672846237731734,0.03350054525627045,11345,1423,979,4106,8664,2676,768
Schagen,270,46435,48.71052008183482,49.3880044523828,0.5008291159685582,0.06281899429309788,0.051232906212985894,0.14362011413804243,0.3588672337676322,0.16896737374825024,0.055927640788198556,23256,2917,2379,6669,16664,7846,2597
Scherpenzeel,179,10114,44.01344670753411,51.04650868077557,0.5017797112912794,0.05012853470437018,0.029464109155625865,0.13199525410322324,0.3463515918528772,0.13723551512754598,0.041625469646035196,5075,507,298,1335,3503,1388,421
Schiedam,116,79005,44.72151129675337,49.840638154300954,0.5024745269286754,0.36247072970065186,0.08220998670970192,0.14528194418074805,0.33142206189481677,0.1371811910638567,0.06889437377381179,39698,28637,6495,11478,26184,10838,5443
Schiermonnikoog,338,930,53.39247311827957,48.077586206896555,0.4827956989247312,0.047311827956989246,0.06129032258064516,0.16666666666666666,0.33978494623655914,0.1827956989247312,0.07311827956989247,449,44,57,155,316,170,68
Schouwen-Duiveland,192,34038,50.630618720253835,48.742943619342576,0.5056407544509078,0.05511487161407838,0.045067277748398846,0.14895117221928433,0.365180092837417,0.154768200246783,0.05702450202714613,17211,1876,1534,5070,12430,5268,1941
Simpelveld,311,10456,50.77869166029074,48.498797939324554,0.5043993879112472,0.08397092578423872,0.09611706197398623,0.15168324407039022,0.34879495026778884,0.17530604437643457,0.06752104055087987,5274,878,1005,1586,3647,1833,706
Sint Anthonis,265,11669,48.09246722084155,50.17825311942959,0.48384608792527206,0.04164881309452395,0.028965635444339704,0.1387436798354615,0.37166852343816953,0.18202073870940097,0.05630302510926386,5646,486,338,1619,4337,2124,657
Sint-Michielsgestel,5,29459,47.306731389388645,52.42121083827265,0.4971994976068434,0.049017278251128685,0.03866390576733766,0.13194609457211717,0.30313316813198005,0.18014868121796396,0.10882922027224277,14647,1444,1139,3887,8930,5307,3206
Sittard-Geleen,133,91580,49.64338283468006,48.7231226471171,0.5042476523258353,0.1246997160952173,0.09990172526752567,0.15294824197423018,0.33471281939288056,0.17365145228215767,0.07520200917230836,46179,11420,9149,14007,30653,15903,6887
Sliedrecht,0,25557,44.92694760730915,49.76125497493151,0.5056149000273897,0.10728958797980984,0.047266893610361155,0.14563524670344719,0.34640215987791995,0.13745744805728372,0.04229760926556325,12922,2742,1208,3722,8853,3513,1081
Sluis,207,23108,51.64246148519993,47.87125531253239,0.5043275056257573,0.16998442097974728,0.11602042582655357,0.15267439847671802,0.3604812186255842,0.14709191621949108,0.05011251514626969,11654,3928,2681,3528,8330,3399,1158
Smallingerland,187,55961,46.76476474687729,47.07124923661532,0.5007058487160702,0.07417665874448276,0.04558531834670574,0.14871070924393776,0.3627705008845446,0.15560837011490145,0.053162023552116654,28020,4151,2551,8322,20301,8708,2975
Soest,251,46825,47.465563267485315,52.72437037233619,0.5104538174052322,0.1400961025093433,0.07865456486919381,0.12728243459690336,0.2959530165509877,0.17674319273892153,0.1196369460758142,23902,6560,3683,5960,13858,8276,5602
Someren,289,19395,47.09976798143852,49.997421707961266,0.4894044856921887,0.07048208301108533,0.03304975509151843,0.14704820830110854,0.360041247744264,0.16473317865429235,0.05537509667440062,9492,1367,641,2852,6983,3195,1074
Son en Breugel,309,17521,47.19405285086468,54.216816385195834,0.5079618743222419,0.07910507391130643,0.060727127447063524,0.10998230694595057,0.2833171622624279,0.2082072941042178,0.12116888305462017,8900,1386,1064,1927,4964,3648,2123
Stadskanaal,203,31712,49.45124873864783,44.583675365910324,0.5067797679112008,0.048309788092835516,0.036390010090817354,0.1717646316851665,0.4033173562058527,0.1087600908173562,0.02904263370332997,16071,1532,1154,5447,12790,3449,921
Staphorst,327,17101,41.07496637623531,48.04909359682564,0.4874568738670253,0.03210338576691422,0.014852932577042278,0.1411613355944097,0.35886790246184436,0.10683585755218993,0.030524530729197124,8336,549,254,2414,6137,1827,522
Stede Broec,38,21707,46.58672317685539,48.355106419014284,0.4956926337126273,0.09185976873819506,0.04809508453494264,0.16096190169069885,0.364076104482425,0.13032662274842216,0.03961855622610218,10760,1994,1044,3494,7903,2829,860
Steenbergen,95,24225,48.30427244582043,50.083007762950935,0.4898245614035088,0.10641898864809081,0.04487100103199174,0.15785345717234261,0.380515995872033,0.1437358101135191,0.04734778121775026,11866,2578,1087,3824,9218,3482,1147
Steenwijkerland,320,44230,47.69660863667194,47.80735249031467,0.4967216821162107,0.05234004069635994,0.037508478408320146,0.14788605019217727,0.3617228125706534,0.15222699525209135,0.051435677142211166,21970,2315,1659,6541,15999,6733,2275
Stein,204,24848,51.34606406954282,49.19803491366975,0.5052318094011591,0.06624275595621378,0.07594172569220863,0.1485431423052157,0.3617997424339987,0.17389729555698646,0.06415003219575016,12554,1646,1887,3691,8990,4321,1594
Stichtse Vecht,149,64995,46.5876605892761,53.96461835748792,0.5109316101238557,0.11979383029463805,0.0724824986537426,0.12516347411339335,0.29859219939995385,0.17242864835756597,0.12251711670128472,33208,7786,4711,8135,19407,11207,7963
S�dwest-Frysl�n,12,89817,47.65980827682955,47.228541410343254,0.49657637195631116,0.0506474275471236,0.043343687720587415,0.1446830778137769,0.35881848647806097,0.16445661734415534,0.05354220247837269,44601,4549,3893,12995,32228,14771,4809
Terneuzen,120,54385,49.42533786889767,49.17999954739867,0.5017192240507493,0.18334099475958446,0.10403603934908523,0.15951089454812908,0.3786889767399099,0.12523673807115931,0.04190493702307622,27286,9971,5658,8675,20595,6811,2279
Terschelling,214,4858,48.63565253190613,47.79701638542431,0.4880609304240428,0.02655413750514615,0.049197200494030466,0.1138328530259366,0.4158089748867847,0.184026348291478,0.04857966241251544,2371,129,239,553,2020,894,236
Texel,182,13624,50.2986641221374,46.869835434173666,0.5042571931884909,0.06283029947152084,0.04961832061068702,0.14907516147974162,0.3897533763945978,0.14474456840869054,0.06481209630064592,6870,856,676,2031,5310,1972,883
Teylingen,269,37747,46.41804646726892,54.180681143158864,0.5014438233502,0.10361088298407821,0.06405807084006676,0.12438074548970779,0.3070707605902456,0.1844384984237158,0.12051288844146554,18928,3911,2418,4695,11591,6962,4549
Tholen,114,26048,44.895730958230956,48.85869992144541,0.4989634520884521,0.06269195331695332,0.03462837837837838,0.15398495085995087,0.3733108108108108,0.1149416461916462,0.033323095823095825,12997,1633,902,4011,9724,2994,868
Tiel,155,41879,45.58174741517228,49.08270542335527,0.5006805320088827,0.20774135007999237,0.0657608825425631,0.16676615965042146,0.3450655459776977,0.1346259461782755,0.054752978819933615,20968,8700,2754,6984,14451,5638,2293
Tilburg,217,220028,44.040481211482174,48.60681170258827,0.5016270656461905,0.22455778355482028,0.06902303343210864,0.13292399149199194,0.31960023269765664,0.18151780682458596,0.09861472176268475,110372,49409,15187,29247,70321,39939,21698
Tubbergen,347,21263,45.94916051356817,49.113711610914486,0.48897145275831255,0.02130461364812115,0.02699524996472746,0.13648121149414477,0.36791609838686923,0.1781498377463199,0.05337910925081127,10397,453,574,2902,7823,3788,1135
Twenterand,97,33663,45.20182396102546,46.94441511426201,0.49238035825683985,0.029201200130707306,0.02533939339928111,0.15967085524165997,0.3704066779550248,0.1166859757003238,0.033270950301517985,16575,983,853,5375,12469,3928,1120
Tynaarlo,194,33940,48.805951679434294,53.259501120012146,0.5071891573364762,0.040925162050677664,0.04767236299351797,0.10919269298762523,0.27946375957572184,0.19764289923394224,0.1401591043017089,17214,1389,1618,3706,9485,6708,4757
Tytsjerksteradiel,324,32015,47.747149773543654,47.918536102868444,0.49885990941746056,0.03760737154458847,0.027330938622520694,0.13962205216304857,0.36289239419022334,0.16913946587537093,0.051382164610338905,15971,1204,875,4470,11618,5415,1645
Uden,308,42223,46.857021054875304,49.94026484704794,0.5038249295407716,0.11465315112616346,0.059304170712644766,0.14593941690547807,0.33820429623664827,0.174028373161547,0.06356725007697227,21273,4841,2504,6162,14280,7348,2684
Uitgeest,295,13615,45.575100991553434,54.19454726008847,0.4976129269188395,0.07036356959236137,0.060227690047741464,0.11560778553066471,0.3524054351817848,0.19500550863018729,0.08064634594197576,6775,958,820,1574,4798,2655,1098
Uithoorn,247,30172,45.60370542224579,53.6404000165982,0.5087166909717619,0.20674797825798755,0.08017367095320165,0.13419726899111759,0.32682619647355166,0.1638605329444518,0.08683547660082196,15349,6238,2419,4049,9861,4944,2620
Urk,343,21180,35.90066100094429,47.07556794993879,0.4927762039660057,0.02762039660056657,0.015203021718602456,0.14929178470254958,0.3527856468366383,0.07440982058545798,0.018649669499527857,10437,585,322,3162,7472,1576,395
Utrecht,30,358127,39.601158813263524,54.901303266527435,0.5086770894124152,0.2750225478670974,0.08908013079159069,0.08324141994320451,0.21123791280746773,0.20457547182982574,0.2461389395382085,182171,98493,31902,29811,75650,73264,88149
Utrechtse Heuvelrug,198,49855,48.77015344499047,53.82607685156492,0.5088155651389028,0.0893190251730017,0.07196870925684486,0.11429144519105405,0.26111723999598835,0.17464647477685288,0.17657205897101594,25367,4453,3588,5698,13018,8707,8803
Vaals,345,10076,51.782751091703055,45.09371324009933,0.4880905121079794,0.38398173878523223,0.1409289400555776,0.1627630011909488,0.32850337435490273,0.14013497419610957,0.07433505359269552,4918,3869,1420,1640,3310,1412,749
Valkenburg aan de Geul,76,16324,52.70730213183043,49.348229959040374,0.5071673609409458,0.07632933104631218,0.07786081842685616,0.14653271257044842,0.3400514579759863,0.1862288654741485,0.09764763538348444,8279,1246,1271,2392,5551,3040,1594
Valkenswaard,282,31169,49.65359812634348,49.78141633881046,0.5041226860021175,0.08226122108505246,0.06512881388559146,0.15464082902884277,0.3506047675575091,0.1761365459270429,0.06904295935063685,15713,2564,2030,4820,10928,5490,2152
Veendam,9,27368,48.14345220695703,46.439385727190604,0.5002192341420637,0.08466091786027477,0.049437299035369774,0.16055247003800058,0.3937810581701257,0.12587693656825488,0.04081408944752996,13690,2317,1353,4394,10777,3445,1117
Veenendaal,73,66819,44.01764468190186,49.98712051517939,0.5049910953471318,0.1374609018392972,0.05199120010775378,0.13958604588515242,0.3343210763405618,0.16043340965892935,0.060656400125712745,33743,9185,3474,9327,22339,10720,4053
Veere,293,21919,49.736529951183904,48.93744414655943,0.5017108444728318,0.04767553264291254,0.04224645284912633,0.11998722569460285,0.36520826680049273,0.17560107669145492,0.06186413613759752,10997,1045,926,2630,8005,3849,1356
Veldhoven,305,45440,47.5080985915493,52.978005785078864,0.4992737676056338,0.12898327464788734,0.06527288732394367,0.12951144366197184,0.3191901408450704,0.1794894366197183,0.09867957746478873,22687,5861,2966,5885,14504,8156,4484
Velsen,146,68412,47.06512015435889,51.351386295072544,0.5035227737823773,0.1263813366076127,0.07272116003040402,0.14322048763374848,0.35379757937204,0.14979828100333276,0.07117172425890195,34447,8646,4975,9798,24204,10248,4869
Venlo,147,101802,47.69584094615037,47.08462413896376,0.5010707058800417,0.20799198444038428,0.08751301546138583,0.16437791006070607,0.34231154594212293,0.14480069153847666,0.054547061943773206,51010,21174,8909,16734,34848,14741,5553
Venray,218,43646,47.65052925812216,49.12435491926086,0.4908353571919534,0.15004811437474225,0.06119690235073088,0.15547816523850982,0.35849791504376116,0.16095403931631766,0.05759978004857261,21423,6549,2671,6786,15647,7025,2514
Vijfheerenlanden,219,57769,45.37542626668282,51.15371261564155,0.5044400976302169,0.12257439110941855,0.05274455157610483,0.1468088421125517,0.3437483771572989,0.14514705118662258,0.05980716301130364,29141,7081,3047,8481,19858,8385,3455
Vlaardingen,173,73808,46.289267955613965,49.75582729623731,0.5140093214827661,0.25966019943637547,0.0717401907652287,0.14810047691307177,0.3431064383264687,0.13734283546499024,0.0542082159115543,37938,19165,5295,10931,25324,10137,4001
Vlieland,279,1194,47.268844221105525,49.77733990147783,0.4991624790619765,0.12227805695142378,0.04355108877721943,0.1457286432160804,0.39865996649916247,0.16750418760469013,0.06448911222780569,596,146,52,174,476,200,77
Vlissingen,7,44273,48.538861156912795,47.535795876799426,0.501298759966571,0.18309127459173763,0.08727666975357441,0.14686151830686875,0.3894924671921939,0.15578343459896551,0.039911458450974636,22194,8106,3864,6502,17244,6897,1767
Voerendaal,96,12441,50.754440961337515,51.15761448349308,0.5098464753637167,0.05819467888433406,0.08375532513463547,0.12322160598022668,0.3265010851217748,0.20102885620127,0.10023310023310024,6343,724,1042,1533,4062,2501,1247
Voorschoten,241,25601,47.53640625,55.859191065499544,0.5171282371782352,0.13726026327096597,0.09085582594429906,0.10983945939611733,0.2528416858716456,0.17315729854302567,0.17928987148939496,13239,3514,2326,2812,6473,4433,4590
Voorst,341,24758,48.49907100735116,50.24749974744924,0.4995960901526779,0.048994264480168026,0.03711931496889894,0.1283221584942241,0.3330640601017853,0.1746102269973342,0.07682365296065918,12369,1213,919,3177,8246,4323,1902
Vught,32,26727,46.92374752123321,55.22252128804933,0.5021139671493247,0.07834773824222696,0.06555168930295208,0.1168481311033786,0.2506079994013544,0.1815766827552662,0.16477719160399595,13420,2094,1752,3123,6698,4853,4404
Waadhoeke,148,46086,47.627913032157274,46.933778759631444,0.49214511999305643,0.05726250922188951,0.03499978301436445,0.15141257648743653,0.37262943193160614,0.15225882046608513,0.040749902356464,22681,2639,1613,6978,17173,7017,1878
Waalre,246,17516,48.36338205069651,54.8024222445177,0.5023978077186573,0.10464717972139757,0.07821420415620005,0.10835807261931948,0.25496688741721857,0.20438456268554464,0.1630509248686915,8800,1833,1370,1898,4466,3580,2856
Waalwijk,70,48737,46.914643905041345,49.481339905442105,0.501302911545643,0.14758807476865626,0.04768451074132589,0.15556969037897286,0.3469438003980549,0.14758807476865626,0.058210394566756266,24432,7193,2324,7582,16909,7193,2837
Waddinxveen,226,30433,44.478756612887324,52.30203690590245,0.5040580948312687,0.1259816646403575,0.05628758255840699,0.1293332895212434,0.3267834258863733,0.1622580751158282,0.06972694114941018,15340,3834,1713,3936,9945,4938,2122
Wageningen,122,39543,42.767608305303355,46.65955660060464,0.517537870166654,0.2110866651493311,0.0720228611890853,0.08363047821359026,0.24596009407480465,0.23172242874845106,0.24282426725336975,20465,8347,2848,3307,9726,9163,9602
Wassenaar,273,26447,49.16088781336257,54.91855972801731,0.526562559080425,0.23477142965175635,0.11010700646576171,0.11581653873785307,0.25072787083601167,0.14440201157031043,0.1858811963549741,13926,6209,2912,3063,6631,3819,4916
Waterland,225,17277,49.00862418243908,52.65388734204326,0.5085373618104995,0.06754644903629102,0.0697459049603519,0.1206806737280778,0.29246975748104415,0.19088962204086357,0.1294206170052671,8786,1167,1205,2085,5053,3298,2236
Weert,86,49920,48.68311298076923,49.40477001703577,0.4997596153846154,0.14647435897435898,0.07491987179487179,0.14551282051282052,0.3392227564102564,0.17443910256410255,0.07564102564102564,24948,7312,3740,7264,16934,8708,3776
Weesp,131,20413,45.751187968451475,55.13074578590533,0.5133983245970705,0.20065644442267183,0.08666046147063146,0.1067457012687993,0.2607651986479204,0.18571498554842503,0.15372556704061138,10480,4096,1769,2179,5323,3791,3138
West Betuwe,172,51425,45.75928050559067,51.702033145395525,0.4986096256684492,0.060787554691298006,0.03959163830821585,0.14580456976178902,0.33792902284880894,0.15029654837141468,0.07216334467671366,25641,3126,2036,7498,17378,7729,3711
West Maas en Waal,99,19537,47.94999232226033,50.723638869745,0.4994625582228592,0.04683421200798485,0.04023135588882633,0.15012540308133285,0.3622357577929058,0.1620514920407432,0.05937452014127041,9758,915,786,2933,7077,3166,1160
Westerkwartier,154,63586,46.474286792690215,49.40097100957024,0.49680747334318875,0.04059069606517158,0.034551630862139464,0.13540716509923567,0.34656999968546537,0.16544522379140061,0.07198125373509892,31590,2581,2197,8610,22037,10520,4577
Westerveld,329,19631,51.99816616575824,48.5947736701963,0.5038459579236921,0.029137588507972084,0.03682950435535633,0.13636595181091132,0.3612653456268147,0.17884977841169578,0.0816565635983903,9891,572,723,2677,7092,3511,1603
Westervoort,33,14992,47.444370330843114,49.79268093448783,0.5066702241195304,0.11826307363927428,0.07250533617929562,0.1568836712913554,0.36732924226254005,0.15594983991462114,0.05436232657417289,7596,1773,1087,2352,5507,2338,815
Westerwolde,318,26144,50.08442030371419,45.439509954058195,0.4986230110159119,0.09646572827417381,0.04601438188494492,0.15334302325581395,0.3917533659730722,0.12190177478580172,0.03606946144430845,13036,2522,1203,4009,10242,3187,943
Westland,34,111269,45.558120933242265,51.42679771225498,0.5009032165293118,0.11766080399751952,0.04583486865164601,0.1334693400677637,0.33223089989125454,0.16783650432735084,0.056979032794399156,55735,13092,5100,14851,36967,18675,6340
Weststellingwerf,337,26086,48.66246262362953,46.66576255055912,0.499463313654834,0.04408494978149199,0.03630299777658514,0.15859081499654987,0.3856091390017634,0.13869508548646783,0.044851644560300545,13029,1150,947,4137,10059,3618,1170
Westvoorne,39,14878,51.30588788815701,54.30687571451902,0.5025541067347762,0.05323296141954564,0.0619706949858852,0.13153649684097324,0.35152574270735315,0.1822153515257427,0.08374781556660842,7477,792,922,1957,5230,2711,1246
Wierden,55,24488,46.340738320810196,50.09688038083662,0.4986524011760862,0.04132636393335511,0.031648154197974517,0.12912446912773604,0.3487014047696831,0.17890395295655015,0.060886965044103236,12211,1012,775,3162,8539,4381,1491
Wijchen,188,41190,47.53170672493324,50.490359515899385,0.5067734887108521,0.07076960427288177,0.0571740713765477,0.14285020636076717,0.3314396698227725,0.17870842437484827,0.08298130614226754,20874,2915,2355,5884,13652,7361,3418
Wijdemeren,106,24430,48.885223086369216,52.989183178325916,0.5083913221449038,0.07429390094146542,0.07228817028243963,0.1300450266066312,0.31469504707327056,0.18321735571019238,0.1067949242734343,12420,1815,1766,3177,7688,4476,2609
Wijk bij Duurstede,123,23895,46.94781335007324,52.88088257984879,0.506842435655995,0.06369533375183092,0.054404687173048756,0.12919020715630886,0.35044988491316176,0.1687800795145428,0.07855199832600962,12111,1522,1300,3087,8374,4033,1877
Winterswijk,316,28983,48.5314839733637,46.37044009370817,0.5008798261049581,0.09436566262981748,0.05720594831452921,0.16174999137425386,0.3681813476865749,0.14877686919918573,0.050857399165027774,14517,2735,1658,4688,10671,4312,1474
Woensdrecht,255,22001,49.295804736148355,49.864837340876946,0.4969774101177219,0.1515385664287987,0.09522294441161766,0.15944729785009773,0.360938139175492,0.1492204899777283,0.04731603108949593,10934,3334,2095,3508,7941,3283,1041
Woerden,330,52613,45.34660635204227,53.54398314418427,0.5050462813373121,0.10280729097371372,0.05587972554311672,0.12660369110295935,0.3001919677646209,0.17794081310702678,0.11181647121433866,26572,5409,2940,6661,15794,9362,5883
Wormerland,190,16313,48.45546496659106,50.93614814814815,0.505547722675167,0.08821185557530804,0.05449641390302213,0.1338809538404953,0.37479310978973823,0.1706614356648072,0.06320112793477595,8247,1439,889,2184,6114,2784,1031
Woudenberg,115,13606,43.9647214464207,51.800812614878595,0.5005879758929884,0.06408937233573424,0.044098191974129064,0.11847714243716008,0.3274290754079083,0.16926356019403205,0.06871968249301778,6811,872,600,1612,4455,2303,935
Zaanstad,306,156621,45.17510423251033,50.32487277098778,0.504472580305323,0.25759636319522927,0.08224312193128636,0.14284802165737673,0.3430893686031886,0.1486518410685668,0.06578300483332375,79011,40345,12881,22373,53735,23282,10303
Zaltbommel,199,29417,44.10946051602815,50.01304704713354,0.4963456504742156,0.10796478226875617,0.03766529557738722,0.1489274909066186,0.3176394601760887,0.14879151511031036,0.06802189210320563,14601,3176,1108,4381,9344,4377,2001
Zandvoort,220,17142,50.407887061019714,49.732719880162634,0.5180259012950648,0.13761521409403804,0.09899661649749154,0.1503325166258313,0.32919145957297863,0.16001633415004082,0.09777155524442889,8880,2359,1697,2577,5643,2743,1676
Zeewolde,74,22848,43.4703693977591,52.09203762441212,0.49041491596638653,0.11598389355742297,0.06490721288515407,0.13926820728291317,0.34550070028011204,0.17677696078431374,0.06144957983193277,11205,2650,1483,3182,7894,4039,1404
Zeist,93,64954,46.077608769282875,53.43902291431338,0.5120700803645657,0.15366259198817625,0.08376697355051267,0.10972380453859655,0.25179357699294885,0.16834990916648707,0.18443821781568495,33261,9981,5441,7127,16355,10935,11980
Zevenaar,233,44006,48.80882152433759,48.73205938960682,0.5075444257601236,0.0778075716947689,0.07274008089805936,0.1610007726219152,0.36758623824023995,0.15802390583102305,0.0496295959641867,22335,3424,3201,7085,16176,6954,2184
Zoetermeer,244,125077,45.55636128145063,52.75620471558384,0.5115169055861589,0.23656627517449252,0.09056021490761691,0.1393941332139402,0.33223534302869434,0.1656099842497022,0.07470598111563277,63979,29589,11327,17435,41555,20714,9344
Zoeterwoude,197,8837,46.96514654294444,54.32807068366164,0.4986986533891592,0.07932556297385991,0.05273282788276564,0.1194975670476406,0.3123231866017879,0.17686997849949077,0.11598958922711328,4407,701,466,1056,2760,1563,1025
Zuidplas,227,44996,44.73893234954218,53.667065424819846,0.5046226331229443,0.11758823006489466,0.06300560049782203,0.12445550715619166,0.30873855453818116,0.1774824428838119,0.08449639967997155,22706,5291,2835,5600,13892,7986,3802
Zundert,158,21948,48.8002551485329,50.077523240371846,0.488199380353563,0.10133041735010023,0.06055221432476763,0.14024056861673045,0.3618552943320576,0.1751412429378531,0.05790960451977401,10715,2224,1329,3078,7942,3844,1271
Zutphen,118,48039,47.908407752034805,48.66405538349426,0.509502695726389,0.10807885259893003,0.0752305418514124,0.14546514290472323,0.32511084743645785,0.17783467599242284,0.08742896396677699,24476,5192,3614,6988,15618,8543,4200
Zwartewaterland,281,22803,42.58968511534076,48.64403409090909,0.49155812831644957,0.04288909354032364,0.0218392316800421,0.15274306012366795,0.3464894969960093,0.12217690654738411,0.03328509406657019,11209,978,498,3483,7901,2786,759
Zwijndrecht,277,44718,47.0043159354175,49.959517005659215,0.5140882865960016,0.16729281273760008,0.06970347511069368,0.15092356545462676,0.34900934746634465,0.1418668097857686,0.05152287669394875,22989,7481,3117,6749,15607,6344,2304
Zwolle,77,129574,43.26074675475018,51.66753196247144,0.5074706345408801,0.11341009770478645,0.06272863383086114,0.1166746415175884,0.2927130442835754,0.22108602034358746,0.10650284779353883,65755,14695,8128,15118,37928,28647,13800
