municipality,id,n,mean_age,mean_gross_income_percentile,prop_female,prop_both_parents_abroad,prop_one_parent_abroad,prop_vocational_edu,prop_higher_vocational_edu,prop_bachelor_edu,prop_master_doctorate_edu,n_female,n_both_parents_abroad,n_one_parent_abroad,n_vocational_edu,n_higher_vocational_edu,n_bachelor_edu,n_master_doctorate_edu
Schiedam,65,79458,43.70497621384882,50.245856221638405,0.5024289561781067,0.37006972236905034,0.08341513755694832,0.14169750056633693,0.33566160739006773,0.13926854438823025,0.07288127060837171,39922,29405,6628,11259,26671,11066,5791
Schiermonnikoog,115,941,51.75345377258236,47.462093862815884,0.4718384697130712,0.05844845908607864,0.07013815090329437,0.17003188097768332,0.36769394261424015,0.1806588735387885,0.08607863974495218,444,55,66,160,346,170,81
Schouwen-Duiveland,218,34097,49.71498958852685,48.77228346456693,0.5060855793764847,0.05666187641141449,0.045223919992961256,0.14136141009472974,0.37299469161509813,0.15611344106519634,0.06179429275302813,17256,1932,1542,4820,12718,5323,2107
Simpelveld,71,10415,49.96917906865099,48.544572537381576,0.5067690830532885,0.08689390302448392,0.09543927028324532,0.14469515122419588,0.3596735477676428,0.1828132501200192,0.06893903024483918,5278,905,994,1507,3746,1904,718
Sint-Michielsgestel,273,29702,46.47481651067268,52.07512824755916,0.49683522995084506,0.051848360379772404,0.03942495454851525,0.12709581846340315,0.3052993064440105,0.18379233721634908,0.11494175476398896,14757,1540,1171,3775,9068,5459,3414
Sittard-Geleen,63,91601,48.72606194255521,48.69922090186511,0.5044813921245401,0.12714926692940035,0.09880896496763136,0.1493215139572712,0.341055228654709,0.17747622842545388,0.07743365247104289,46211,11647,9051,13678,31241,16257,7093
Sliedrecht,159,25882,43.93114906112356,49.714906957928804,0.505138706436906,0.11081060196275404,0.04891430337686423,0.14233830461324473,0.3525229889498493,0.13866780001545476,0.04474151920253458,13074,2868,1266,3684,9124,3589,1158
Sluis,308,23098,50.80058879556672,47.758076168851275,0.5039830288336653,0.172872110139406,0.11710970646809248,0.15152827084596068,0.36808381678067364,0.15057580742921464,0.05281842583773487,11641,3993,2705,3500,8502,3478,1220
Smallingerland,193,55836,45.939125295508276,47.2940488243897,0.5010745755426607,0.0751665592091124,0.04609929078014184,0.14419012823268143,0.37337918188982017,0.1590013611290207,0.05354968120925568,27978,4197,2574,8051,20848,8878,2990
Soest,220,47049,46.60740929669068,52.64866708648195,0.5107653722714617,0.1391102892728857,0.08010797253926757,0.12263810070352187,0.301898021211928,0.17881357733426853,0.12408340241025315,24031,6545,3769,5770,14204,8413,5838
Someren,3,19663,46.08589737069623,50.18460393275851,0.49021003915984335,0.0738951329908966,0.033972435538829275,0.13812744749021003,0.3652036820424147,0.16859075420841174,0.05792605401006967,9639,1453,668,2716,7181,3315,1139
Son en Breugel,340,17753,46.264743986931784,54.40933408418978,0.5080831408775982,0.08471807581817158,0.06122908804145778,0.10584126626485664,0.28716273305920126,0.209823691770405,0.1260632005858165,9020,1504,1087,1879,5098,3725,2238
Stadskanaal,323,31803,48.56554413105682,44.7556515700949,0.5060214445178128,0.05502625538471213,0.03631732855391001,0.16677671917743608,0.41411187623809076,0.1137942961355847,0.028047668458950414,16093,1750,1155,5304,13170,3619,892
Staphorst,34,17164,40.22121883010953,47.862145593869734,0.48782335120018644,0.03315078070379865,0.01468189233278956,0.1375553484036355,0.36780470752738287,0.11360988114658588,0.030062922395711955,8373,569,252,2361,6313,1950,516
Stede Broec,137,21928,45.71629879605983,48.36523046092184,0.495713243341846,0.0965888361911711,0.04879605983217804,0.15860999635169645,0.372719810288216,0.1340751550529004,0.04086099963516965,10870,2118,1070,3478,8173,2940,896
Steenbergen,319,24265,47.37824026375438,49.915329857629835,0.49272614877395426,0.10311147743663714,0.04574490006181743,0.1530187512878632,0.38833711106532043,0.1467545847929116,0.048506078714197404,11956,2502,1110,3713,9423,3561,1177
Steenwijkerland,101,44679,46.86685019807963,48.16345520421607,0.4968329640323194,0.056245663510821636,0.03878779739922559,0.14669083909666733,0.373195460954811,0.1534725486246335,0.05423129434409902,22198,2513,1733,6554,16674,6857,2423
Stein,0,24789,50.347815563354715,49.053659001095085,0.5051030699100407,0.06744927185445157,0.07555770704748074,0.14316834079632096,0.37044656904272055,0.17810319093146154,0.06486748154423333,12521,1672,1873,3549,9183,4415,1608
Stichtse Vecht,255,65171,45.772506176059906,53.63617066034308,0.5092909422902825,0.12434978748216231,0.07405134185450583,0.12321431311472894,0.3003790029307514,0.1724386613677863,0.12820119378251063,33191,8104,4826,8030,19576,11238,8355
S�dwest-Frysl�n,284,90170,46.905899966729514,47.32358335614563,0.49612953310413666,0.0544083398025951,0.04321836530997006,0.14447155373183987,0.3668736830431407,0.1686037484751026,0.05459687257402684,44736,4906,3897,13027,33081,15203,4923
Terneuzen,264,54429,48.495085340535375,49.06239203105019,0.5013320105091036,0.1900457476712782,0.10409891785628984,0.15603814143195724,0.3885796174833269,0.1281118521376472,0.043414356317404326,27287,10344,5666,8493,21150,6973,2363
Terschelling,329,4946,47.48584714921149,47.35787467238504,0.4862515163768702,0.03336029114435908,0.04791750909826122,0.11322280630812778,0.4270117266477962,0.18782854832187626,0.054589567327133035,2405,165,237,560,2112,929,270
Texel,316,13669,49.55153998097886,46.742328636874404,0.5055234472163289,0.06584241714829175,0.0490891798961153,0.1400248738020338,0.4007608457092692,0.14587753310410417,0.06876874679932694,6910,900,671,1914,5478,1994,940
Teylingen,207,37897,45.59352983085732,54.05375993744298,0.5015700451223052,0.10615616011821516,0.06528221231232023,0.11803045095917883,0.3154339393619548,0.1850014513022139,0.124838377707998,19008,4023,2474,4473,11954,7011,4731
Tholen,149,26368,43.96389563106796,48.96669080376539,0.5001896237864077,0.06560983009708737,0.03424605582524272,0.14938561893203883,0.37898209951456313,0.11616353155339806,0.03485285194174757,13189,1730,903,3939,9993,3063,919
Tiel,152,42224,44.6901525198939,49.14877151684567,0.4991710875331565,0.21478306176582038,0.06645509662751042,0.1610932171276999,0.354064039408867,0.1374810534293293,0.05721864342553998,21077,9069,2806,6802,14950,5805,2416
Tilburg,258,224036,43.0932484065061,48.63425865017761,0.5014997589673088,0.2321903622632077,0.06925226302915603,0.12897927118855898,0.3235015801031977,0.18392579763966505,0.1021130532592976,112354,52019,15515,28896,72476,41206,22877
Tubbergen,69,21335,45.15631591281931,49.39045786405569,0.4865244902741973,0.022357628310288258,0.027607218186079214,0.1325521443637216,0.37506444808999295,0.1762362315444106,0.058214202015467544,10380,477,589,2828,8002,3760,1242
Twenterand,28,33664,44.413408982889734,46.98722545943523,0.4925736692015209,0.029408269961977186,0.025249524714828896,0.15529942965779467,0.37948550380228135,0.12235622623574144,0.03445817490494297,16582,990,850,5228,12775,4119,1160
Tynaarlo,200,34203,47.85767330351139,53.22473508817913,0.5071192585445721,0.043388006899979535,0.04897231237025992,0.1056632459141011,0.28231441686401776,0.20328626143905507,0.14299915212115896,17345,1484,1675,3614,9656,6953,4891
Tytsjerksteradiel,37,32240,46.730397022332504,47.884717868338555,0.5007444168734492,0.04404466501240695,0.027636476426799006,0.1347394540942928,0.36885856079404467,0.17406947890818858,0.05179900744416874,16144,1420,891,4344,11892,5612,1670
Uitgeest,76,13555,44.79756547399484,53.76258540093492,0.4983400959055699,0.07392106233862043,0.06137956473625968,0.11420140169679086,0.35721136112135743,0.19350793065289562,0.08476576908889709,6755,1002,832,1548,4842,2623,1149
Uithoorn,147,30966,44.31821998320739,53.73084526931612,0.5084285991086999,0.22628043660789252,0.08173480591616612,0.13065943292643545,0.3274882128786411,0.1624039268875541,0.08996964412581542,15744,7007,2531,4046,10141,5029,2786
Urk,166,21438,35.04296109711727,46.516101015499736,0.4932363093572162,0.029060546692788507,0.01529993469540069,0.14922100942252076,0.35978169605373633,0.0779923500326523,0.018891687657430732,10574,623,328,3199,7713,1672,405
Utrecht,12,360674,38.70146448038949,54.4932354860435,0.5093962969329644,0.2823547025846055,0.08979854383737114,0.08278944420723423,0.21456218080593556,0.20287295452403,0.250431137259686,183726,101838,32388,29860,77387,73171,90324
Utrechtse Heuvelrug,154,49915,47.92715616548132,53.6396255850234,0.510267454672944,0.08933186416908745,0.07250325553440849,0.11006711409395974,0.26396874686967847,0.17415606531102876,0.18415306020234398,25470,4459,3619,5494,13176,8693,9192
Vaals,212,10123,50.76143435740393,44.55705045278137,0.4863182850933518,0.39158352267114493,0.1374098587375284,0.15766077249827126,0.34011656623530573,0.14284303072211796,0.07636076261977674,4923,3964,1391,1596,3443,1446,773
Valkenburg aan de Geul,201,16131,51.771681854813714,49.67174901040903,0.5064782096584217,0.07817246295951893,0.07637468228876076,0.14227264273758602,0.3431281383671192,0.19230053933420121,0.10247349823321555,8170,1261,1232,2295,5535,3102,1653
Valkenswaard,275,31200,48.73496794871795,50.089889797642364,0.5036217948717949,0.0871474358974359,0.06391025641025641,0.14951923076923077,0.35612179487179485,0.1764102564102564,0.07429487179487179,15713,2719,1994,4665,11111,5504,2318
Veendam,93,27435,47.30103881902679,46.43006244424621,0.4996537269910698,0.08766174594496082,0.0491343174776745,0.15596865318024422,0.40535811919081466,0.13030800072899582,0.04093311463459085,13708,2405,1348,4279,11121,3575,1123
Veenendaal,54,67605,43.097537164410916,50.24558668870192,0.5046372309740403,0.13854004881295762,0.05298424672731307,0.13685378300421566,0.3388506767250943,0.16383403594408696,0.06407810073219436,34116,9366,3582,9252,22908,11076,4332
Veere,205,21821,48.98593098391458,48.74643493761141,0.5013977361257504,0.04981439897346593,0.04271114980981623,0.11365198661839512,0.367627514779341,0.18211814307318638,0.06370010540305211,10941,1087,932,2480,8022,3974,1390
Veldhoven,30,45761,46.63377111514171,53.26459573780208,0.4991805249011167,0.14044710561395074,0.06433425842966718,0.12626472323594326,0.3204256899980333,0.18489543497738248,0.10157120692292564,22843,6427,2944,5778,14663,8461,4648
Velsen,80,68298,46.24636153328062,51.51867962694449,0.5048756918211368,0.13116050250373365,0.07274005095317579,0.13919880523587808,0.35995197516764765,0.15067791150546136,0.07471668277255557,34482,8958,4968,9507,24584,10291,5103
Venlo,19,101986,46.849008687466906,47.22014062629688,0.5007452003216127,0.21399996077893044,0.08693350067656345,0.16164963818563333,0.3483125134822427,0.14723589512286,0.05633126115349166,51069,21825,8866,16486,35523,15016,5745
Venray,85,43909,46.878999749481885,49.2029825332308,0.490468924366303,0.15500239130929877,0.06144526179143228,0.14885331025530074,0.364367214010795,0.16472704912432531,0.05900840374410713,21536,6806,2698,6536,15999,7233,2591
Vijfheerenlanden,188,58724,44.269583134663854,51.22577028396473,0.5034909066139909,0.12545126353790614,0.05411756692323411,0.13934677474286492,0.3462809072951434,0.1484231319392412,0.06300660717934746,29567,7367,3178,8183,20335,8716,3700
Vlaardingen,169,74029,45.223115265639144,49.84594755155733,0.5137040889381188,0.2671385538099934,0.07263369760499264,0.14865795836766674,0.3462426886760594,0.1396479757932702,0.05508652014750976,38029,19776,5377,11005,25632,10338,4078
Vlieland,8,1192,46.89513422818792,48.63472485768501,0.5067114093959731,0.11828859060402684,0.041107382550335574,0.1552013422818792,0.41191275167785235,0.17365771812080538,0.0587248322147651,604,141,49,185,491,207,70
Vlissingen,189,44520,47.61208445642408,47.431967613975985,0.5019541778975741,0.1883872416891285,0.08791554357592093,0.1442722371967655,0.39692273135669365,0.15664869721473496,0.04065588499550764,22347,8387,3914,6423,17671,6974,1810
Voerendaal,180,12404,49.89382457271848,51.212382521073536,0.5094324411480168,0.058207029990325704,0.08126410835214447,0.11810706223798774,0.3202192841019026,0.2126733311834892,0.10166075459529184,6319,722,1008,1465,3972,2638,1261
Voorschoten,326,25607,46.63818487132425,55.44740366016962,0.515405943687273,0.13996172921466787,0.08942867184754169,0.10832975358300465,0.2544226188151677,0.17514742062717226,0.18569141250439333,13198,3584,2290,2774,6515,4485,4755
Voorst,6,24974,47.660687114599185,50.21132376395534,0.5000400416433091,0.05005205413630175,0.03731881156402659,0.12573075999039002,0.3351885961399856,0.1785056458717066,0.08088411948426363,12488,1250,932,3140,8371,4458,2020
Vught,164,31765,46.34648197701873,54.822626262626265,0.5020620179442783,0.07558633716354478,0.06145128285849205,0.11597670391940815,0.2601290728789548,0.1869982685345506,0.16143554226349757,15948,2401,1952,3684,8263,5940,5128
Waadhoeke,144,46265,46.76699448827407,46.991545313916895,0.4924673079001405,0.059353723116826976,0.03546957743434562,0.1490975899708203,0.38413487517561873,0.15458770128606938,0.04251594077596455,22784,2746,1641,6898,17772,7152,1967
Waalre,195,17613,47.53193663771078,54.777424145979204,0.504570487707943,0.1111111111111111,0.07846477034008971,0.10293533185715097,0.258048032703117,0.20581388746948276,0.16805768466473628,8887,1957,1382,1813,4545,3625,2960
Waalwijk,222,49280,46.02802353896104,49.406208392918785,0.4994521103896104,0.15566152597402597,0.04813311688311688,0.1515625,0.353612012987013,0.15278003246753247,0.05888798701298701,24613,7671,2372,7469,17426,7529,2902
Waddinxveen,211,31329,43.1768010469533,52.52517547774577,0.5039101152287019,0.13189058061221232,0.0572313192249992,0.12640045963803503,0.32793897028312424,0.16288422866992244,0.07216955536403971,15787,4132,1793,3960,10274,5103,2261
Wageningen,305,39837,41.91485302608128,45.299065121342124,0.5199437708662801,0.21961995130155385,0.07101438361322389,0.08100509576524337,0.24758390441047268,0.22948515199437708,0.2506714863066998,20713,8749,2829,3227,9863,9142,9986
Wassenaar,224,26851,48.15880227924472,54.28492517826655,0.5263491117649249,0.24557744590518044,0.11008900972030837,0.11243529105061265,0.2561170906111504,0.14416595285091802,0.18993706007225056,14133,6594,2956,3019,6877,3871,5100
Waterland,131,17302,48.13859669402381,52.47100063734863,0.50999884406427,0.06912495665241013,0.07155242168535429,0.11565136978384002,0.2949947982892151,0.19269448618656804,0.13663160328285748,8824,1196,1238,2001,5104,3334,2364
Weert,256,50266,47.760335017705806,49.59709775845086,0.49956232841284365,0.1520311940476664,0.07525961882783591,0.14019416703139298,0.34416902080929457,0.17803286515736283,0.07923845143834798,25111,7642,3783,7047,17300,8949,3983
Weesp,95,20750,44.47898795180723,55.829235391501626,0.5131566265060241,0.20539759036144578,0.08920481927710844,0.10453012048192771,0.2571566265060241,0.18819277108433735,0.15850602409638553,10648,4262,1851,2169,5336,3905,3289
West Betuwe,324,51921,44.91749003293465,51.81344808519845,0.4985651277902968,0.06392403844301921,0.040022341634406114,0.1385951734365671,0.3478361356676489,0.15205793416921862,0.07546079620962616,25886,3319,2078,7196,18060,7895,3918
West Maas en Waal,135,19635,47.22490450725745,50.778933036266864,0.49880315762668703,0.05006366182836771,0.039572192513368985,0.14173669467787114,0.3719887955182073,0.1645021645021645,0.06432391138273491,9794,983,777,2783,7304,3230,1263
Westerkwartier,171,64228,45.602182848601856,49.479168712801275,0.49738431836582175,0.04292520396088933,0.03518714579311204,0.1302858566357352,0.3537553714890702,0.16903842560876875,0.07344148969296879,31946,2757,2260,8368,22721,10857,4717
Westerveld,280,19835,51.292714897907736,48.63804878048781,0.5038064028232921,0.029694983614822285,0.03710612553566927,0.13173682883791277,0.3634988656415427,0.18648853037559868,0.08464834887824553,9993,589,736,2613,7210,3699,1679
Westervoort,2,14934,46.75693049417437,49.82407786047273,0.5080353555644838,0.12334270791482523,0.07278692915494844,0.15019418775947502,0.3722378465247087,0.16037230480782108,0.05490826302397214,7587,1842,1087,2243,5559,2395,820
Westerwolde,253,26508,48.72019767617323,45.5779532967033,0.4975479100648861,0.11068356722498868,0.04564659725365927,0.14769126301493887,0.39901161913384636,0.1229062924400181,0.03670590010562849,13189,2934,1210,3915,10577,3258,973
Westland,124,112342,44.71487066279753,51.2105493687242,0.5009168432109096,0.12199355539335244,0.046678891242812125,0.1321411404461377,0.33711345712200247,0.16841430631464635,0.0588648946965516,56274,13705,5244,14845,37872,18920,6613
Weststellingwerf,31,26243,47.79335441832107,46.76276134865323,0.498494836718363,0.04717448462447129,0.036695499752314904,0.15284075753534276,0.39484814998285256,0.14278093205807263,0.04473573905422398,13082,1238,963,4011,10362,3747,1174
Westvoorne,337,14943,50.487251555912465,54.21636671777903,0.5035133507327846,0.055678243993843274,0.0627718664257512,0.12996051662986013,0.35267349260523323,0.18282808003747575,0.09067790938901157,7524,832,938,1942,5270,2732,1355
Wierden,320,24605,45.542206868522655,50.06720120270609,0.4985572038203617,0.042064621011989434,0.0320666531192847,0.12542166226376752,0.35236740499898395,0.18138589717537085,0.06486486486486487,12267,1035,789,3086,8670,4463,1596
Wijchen,173,41299,46.72258408193903,50.47901821060966,0.5072277779122981,0.07380323978788833,0.057676941330298555,0.13840528826363835,0.34092835177607206,0.17816412019661493,0.08738710380396619,20948,3048,2382,5716,14080,7358,3609
Wijdemeren,227,24458,48.045792787635946,52.78152522017614,0.5083408291765475,0.07600785019216616,0.07200098127402077,0.12691144001962548,0.31797366914710934,0.18337558263144985,0.11211055687300679,12433,1859,1761,3104,7777,4485,2742
Wijk bij Duurstede,327,23895,46.23297761037874,52.638443468491474,0.5063820883029923,0.06524377484829462,0.054655785729232055,0.12617702448210924,0.3526260724000837,0.17221175978238126,0.08206737811257585,12100,1559,1306,3015,8426,4115,1961
Winterswijk,7,29153,47.632867972421366,46.47048575102667,0.5001886598291772,0.10084725414194079,0.056838061262991804,0.1557644153260385,0.3749871368298288,0.15219702946523514,0.052790450382464923,14582,2940,1657,4541,10932,4437,1539
Woensdrecht,290,22091,48.403558010049345,49.641447184476874,0.4991172875831787,0.15481417771943326,0.0943823276447422,0.15191707030012222,0.371870897650627,0.1538635643474718,0.049522429948847944,11026,3420,2085,3356,8215,3399,1094
Woerden,223,52836,44.47312438488909,53.415301581289654,0.5048073283367401,0.10812703459762284,0.05729048376107199,0.12285184344007874,0.30518964342493754,0.17906351729881143,0.11512983571807102,26672,5713,3027,6491,16125,9461,6083
Wormerland,196,16357,47.637036131319924,50.82151517378205,0.506877789325671,0.09255976034725194,0.05514458641560188,0.12954698294308248,0.37892033991563245,0.17429846548878156,0.06651586476737788,8291,1514,902,2119,6198,2851,1088
Woudenberg,260,13864,42.964584535487596,52.061998678871376,0.5013704558568955,0.06852279284477784,0.04508078476630121,0.11129544143104443,0.3343912290825159,0.172533179457588,0.07090305828043855,6951,950,625,1543,4636,2392,983
Zaanstad,50,156933,44.31205036544258,50.49684272552814,0.5046675969999936,0.2651449981839384,0.08304817979647365,0.13902111091994673,0.3480657350589105,0.15036353093358312,0.06841136026202264,79199,41610,13033,21817,54623,23597,10736
Zaltbommel,192,29930,43.294052789842965,50.13973355889194,0.49752756431673906,0.11303040427664551,0.038255930504510524,0.14376879385232208,0.3246241229535583,0.15031740728366189,0.07343802205145339,14891,3383,1145,4303,9716,4499,2198
Zandvoort,276,17080,49.75907494145199,49.75835694050991,0.5136416861826698,0.14238875878220142,0.098711943793911,0.14923887587822013,0.3296252927400468,0.16662763466042155,0.09994145199063231,8773,2432,1686,2549,5630,2846,1707
Zeewolde,272,23330,42.70394342048864,52.2135063559322,0.49035576510930134,0.12498928418345479,0.06562366052293185,0.13544792113159024,0.3540934419202743,0.17801114444920704,0.06562366052293185,11440,2916,1531,3160,8261,4153,1531
Zeist,59,65880,45.05001517911354,53.43476880963244,0.5120066788099575,0.15846994535519127,0.08383424408014573,0.10625379477838494,0.25329386763812994,0.17008196721311475,0.18987553126897389,33731,10440,5523,7000,16687,11205,12509
Zevenaar,32,44605,47.82786683107275,48.86426121478921,0.5061540186077794,0.08070844075776258,0.07310839591973994,0.15332361842842732,0.37621342898778165,0.162268803945746,0.05223629637932967,22577,3600,3261,6839,16781,7238,2330
Zoetermeer,109,125579,44.6650634262098,52.645270908061164,0.5117017972750221,0.2443561423486411,0.091050255217831,0.13567555084846988,0.338153672190414,0.16599112909005487,0.0763025665119168,64259,30686,11434,17038,42465,20845,9582
Zoeterwoude,230,9296,45.95664802065404,54.440142290326996,0.4992469879518072,0.08197074010327023,0.053463855421686746,0.11391996557659208,0.31895438898450945,0.17749569707401033,0.12241824440619621,4641,762,497,1059,2965,1650,1138
Zuidplas,309,45731,43.71909645535851,53.84874137401168,0.5032472502241369,0.12149307909295663,0.06389538824867158,0.12068399991253198,0.3116266864927511,0.17974678008353195,0.08659333931031467,23014,5556,2922,5519,14251,8220,3960
Zundert,5,22235,47.88392174499663,50.06707416907712,0.4875646503260625,0.10627389251180572,0.05977063188666517,0.1342028333708118,0.36590960197886213,0.17814256802338654,0.06044524398470879,10841,2363,1329,2984,8136,3961,1344
Zutphen,289,48263,47.26836292812299,48.645386981035365,0.5093757122433334,0.10705923792553301,0.07604168824979798,0.14240722706835465,0.3329258438141019,0.17885336593249487,0.09265897271201541,24584,5167,3670,6873,16068,8632,4472
Zwartewaterland,333,22988,41.765616843570555,48.803779721848365,0.492039324865147,0.047198538367844094,0.021967983295632505,0.15220984861666956,0.35775187054115193,0.12606577344701583,0.03440925700365408,11311,1085,505,3499,8224,2898,791
Zwijndrecht,297,44745,46.04813945692256,49.96439615545341,0.5144485417365069,0.17528215443066264,0.07091295116772824,0.1485082132081797,0.3573136663314337,0.14314448541736507,0.05189406637613141,23019,7843,3173,6645,15988,6405,2322
Zwolle,150,130490,42.424967430454444,51.674907328473864,0.5072189439803816,0.1173423250823818,0.06339183079163155,0.11491302015480113,0.2983370373208675,0.22110506552226225,0.11059851329603801,66187,15312,8272,14995,38930,28852,14432
